PSA_ID,Domain,English,Swahili,Gikuyu,Swahili Confidence,Gikuyu Confidence,English Validator,Gikuyu,Swahili Confidence,Gikuyu Confidence,Swahili Validator ,Gikuyu Validator,Metadata
,Security,Support youth engagement and integrity clubs in local events to prevent corruption.,Kuunga mkono ushiriki wa vijana na vilabu vya uadilifu katika matukio ya ndani ili kuzuia ufisadi.,Kũnyita mbaru mĩcemanio ya andũ ethĩ na mĩcemanio ya ũgitĩri mĩcemanio-inĩ ya kũrĩa gũtagwo ũkoroku.,0.691446072,0.446287736,Misati,Kũnyita mbaru mĩcemanio ya andũ ethĩ na mĩcemanio ya ũgitĩri mĩcemanio-inĩ ya kũrĩa gũtagwo ũkoroku.,0.691446072,0.446287736,Ted,,
,Security,Attend anticorruption oversight training and workshops to deepen awareness and behavior change,Kuhudhuria mafunzo na semina za usimamizi wa kupambana na ufisadi ili kuongeza ufahamu na mabadiliko ya tabia,Kũnyitanĩra na ũrutani wa kũrũĩrĩra mũkararia na mĩcemanio ya kũmenyeria andũ na kũgarũra mĩtugo,0.696568139,0.419642707,Misati,Kũnyitanĩra na ũrutani wa kũrũĩrĩra mũkararia na mĩcemanio ya kũmenyeria andũ na kũgarũra mĩtugo,0.696568139,0.419642707,Ted,,
,Security,Engage in community programs that systematically root out corruption and rebuild public trust,Shiriki katika programu za jamii ambazo huondoa ufisadi na kujenga tena uaminifu wa umma,Wĩrutĩre mĩbango ya andũ arĩa angĩ ya kũniina ũkoroku na kũgĩa na wĩtĩkio mũingĩ,0.598870956,0.377596998,Misati,Wĩrutĩre mĩbango ya andũ arĩa angĩ ya kũniina ũkoroku na kũgĩa na wĩtĩkio mũingĩ,0.598870956,0.377596998,Ted,,
,Security,Report corrupt officials to reinforce zero tolerance in institutions.,Waarifu maafisa wafisadi ili kuimarisha uvumilivu wa sifuri katika taasisi.,Kũmenyithia anene a ũkoroku atĩ nĩ magĩrĩire kũrũgamĩrĩra ũkirĩrĩria wa tũhũ thĩinĩ wa ciũngano.,0.603912541,0.349099487,Misati,Kũmenyithia anene a ũkoroku atĩ nĩ magĩrĩire kũrũgamĩrĩra ũkirĩrĩria wa tũhũ thĩinĩ wa ciũngano.,0.603912541,0.349099487,Ted,,
,Security,Encourage private sector collaboration under integrity frameworks for unified anticorruption action,Kutia moyo ushirikiano wa sekta binafsi chini ya mifumo ya uadilifu kwa ajili ya hatua ya umoja ya kupambana na ufisadi,Kũheana ũteithio wa kũhingia maũndũ marĩa magĩrĩire kũhingia wĩra wa kũrũĩrĩra mũingĩ wa bũrũri.,0.681622728,0.273405651,Misati,Kũheana ũteithio wa kũhingia maũndũ marĩa magĩrĩire kũhingia wĩra wa kũrũĩrĩra mũingĩ wa bũrũri.,0.681622728,0.273405651,Ted,,
,Security,Participate in campaigns promoting societal values and ethical behavior,Kushiriki katika kampeni za kukuza maadili ya kijamii na tabia ya maadili,Gwĩruta wĩra wa kũheana ũhoro wa mĩtugo mĩega na wa kũheana ũhoro wa mĩtugo mĩega,0.682384849,0.319521477,Misati,Gwĩruta wĩra wa kũheana ũhoro wa mĩtugo mĩega na wa kũheana ũhoro wa mĩtugo mĩega,0.682384849,0.319521477,Ted,,
,Security,Join public awareness events emphasizing the impact of corruption on human dignity,Jiunge na hafla za ufahamu wa umma zinazoonyesha athari za ufisadi juu ya heshima ya binadamu,Gĩa na itemi rĩa kũmenyithia andũ ũhoro wa mogarũrũku marĩa mahĩtũkagio nĩ mahĩtia megiĩ gĩtĩo kĩa mũndũ,0.609166392,0.456297098,Misati,Gĩa na itemi rĩa kũmenyithia andũ ũhoro wa mogarũrũku marĩa mahĩtũkagio nĩ mahĩtia megiĩ gĩtĩo kĩa mũndũ,0.609166392,0.456297098,Ted,,
,Security,Support automation and reforms in the judiciary to expedite corruption-related cases.,Kuunga mkono utaratibu wa utaratibu wa utekelezaji wa sheria na mageuzi katika mfumo wa mahakama ili kuharakisha kesi zinazohusiana na ufisadi.,Kũnyita mbaru maũndũ ma wĩyathi wa gwĩthuurĩra na ũgarũrũku wa ciĩko nĩguo ciĩko cia ũkararia ciongererwo na ihenya.,0.550552803,0.454192447,Misati,Kũnyita mbaru maũndũ ma wĩyathi wa gwĩthuurĩra na ũgarũrũku wa ciĩko nĩguo ciĩko cia ũkararia ciongererwo na ihenya.,0.550552803,0.454192447,Ted,,
,Security,Use technology and social media to participate in anti-corruption campaigns.,Tumia teknolojia na mitandao ya kijamii kushiriki katika kampeni za kupambana na ufisadi.,Kũhũthĩra thekinoronjĩ na njĩra cia kũmenyeria andũ kũgerera kũhũthĩra biacara cia kũrũa na mahĩtia.,0.847440185,0.46501839,Misati,Kũhũthĩra thekinoronjĩ na njĩra cia kũmenyeria andũ kũgerera kũhũthĩra biacara cia kũrũa na mahĩtia.,0.847440185,0.46501839,Ted,,
,Security,Advocate for stronger anti-corruption measures to safeguard human rights.,Kuunga mkono hatua kali za kupambana na ufisadi ili kulinda haki za binadamu.,Kũrũĩrĩra atĩ nĩ kũrĩ na mĩbango mĩingĩ ya kũrũa na ũkoroku nĩgetha andũ magĩe na kĩhooto.,0.724505637,0.40352545,Misati,Kũrũĩrĩra atĩ nĩ kũrĩ na mĩbango mĩingĩ ya kũrũa na ũkoroku nĩgetha andũ magĩe na kĩhooto.,0.724505637,0.40352545,Ted,,
,Security,Encourage the passage and enforcement of laws banning convicted individuals from public procurement,Kutia moyo kupitishwa na kutekelezwa kwa sheria zinazokataza watu waliohukumiwa kutoka kwa mikataba ya umma,Kũheana hinya wa kũhũthĩra mawatho marĩa mareganaga na kũhũthĩra mawatho ma kũhũũra andũ arĩa mahĩtĩtwo kũruta wĩra wa thirikari,0.635799395,0.328218868,Misati,Kũheana hinya wa kũhũthĩra mawatho marĩa mareganaga na kũhũthĩra mawatho ma kũhũũra andũ arĩa mahĩtĩtwo kũruta wĩra wa thirikari,0.635799395,0.328218868,Ted,,
,Security,Report economic crimes and procurement fraud to demonstrate community commitment to justice.,Ripoti uhalifu wa kiuchumi na udanganyifu wa mikopo ili kuonyesha kujitolea kwa jamii kwa haki.,Kũmenyithia andũ ũhoro wa mahĩtia ma ũteti na ũhinga wa kũruta wĩra nĩguo monanie atĩ andũ nĩ makoragwo na kĩhooto.,0.727297048,0.40137201,Misati,Kũmenyithia andũ ũhoro wa mahĩtia ma ũteti na ũhinga wa kũruta wĩra nĩguo monanie atĩ andũ nĩ makoragwo na kĩhooto.,0.727297048,0.40137201,Ted,,
,Security,Follow strategic plans like the Kenya Integrity Plan to enhance sector-wide transparency,Fuata mipango ya kimkakati kama vile Mpango wa Uadilifu wa Kenya ili kuongeza uwazi katika sekta nzima,Kũrũmĩrĩra mĩbango ya bata ta ya Kenya Integrity Plan nĩguo wongerere ũtaratara wa gĩcigo gĩothe,0.737521914,0.504313132,Misati,Kũrũmĩrĩra mĩbango ya bata ta ya Kenya Integrity Plan nĩguo wongerere ũtaratara wa gĩcigo gĩothe,0.737521914,0.504313132,Ted,,
,Security,Monitor recovered public assets and advocate for their use in community welfare projects,Kufuatilia mali za umma zilizopatikana na kutetea matumizi yao katika miradi ya ustawi wa jamii,Kũrora indo cia thirikari iria ciũrĩtwo na gũteithĩrĩria kũhũthĩrũo ciĩgiĩ mĩbango ya kũgitĩra andũ,0.69806397,0.413463926,Misati,Kũrora indo cia thirikari iria ciũrĩtwo na gũteithĩrĩria kũhũthĩrũo ciĩgiĩ mĩbango ya kũgitĩra andũ,0.69806397,0.413463926,Ted,,
,Security,Support frameworks that consolidate efforts to combat corruption effectively,Mifumo ya msaada ambayo huunganisha juhudi za kupambana na ufisadi kwa ufanisi,Kũnyita mbaru mĩbango ya kũrũa na ũkoroku na njĩra njega,0.671402338,0.448343983,Misati,Kũnyita mbaru mĩbango ya kũrũa na ũkoroku na njĩra njega,0.671402338,0.448343983,Ted,,
,Security,Participate in national celebrations or campaigns that emphasize ethics and integrity,Kushiriki katika sherehe au kampeni za kitaifa zinazoonyesha maadili na uadilifu,Gwĩtaanyĩria kũririkana maũndũ marĩa marekagwo nĩ andũ a bũrũri kana kũgerera mĩbango ya bũrũri kũgeria kũgeria gwĩkĩra hinya ũira wa mĩtugo na wĩhokeku,0.71801326,0.26485557,Misati,Gwĩtaanyĩria kũririkana maũndũ marĩa marekagwo nĩ andũ a bũrũri kana kũgerera mĩbango ya bũrũri kũgeria kũgeria gwĩkĩra hinya ũira wa mĩtugo na wĩhokeku,0.71801326,0.26485557,Ted,,
,Security,Stay informed about government anti-corruption measures and encourage compliance,Endelea kuwa na habari kuhusu hatua za serikali za kupambana na ufisadi na utie moyo kufuata,Kũmenyerera andũ maũndũ marĩa thirikari ĩreeka kũgirĩrĩria ũkoroku na kũmekĩra ngoro marũmĩrĩre watho ũcio,0.600339012,0.422311789,Misati,Kũmenyerera andũ maũndũ marĩa thirikari ĩreeka kũgirĩrĩria ũkoroku na kũmekĩra ngoro marũmĩrĩre watho ũcio,0.600339012,0.422311789,Ted,,
,Security,Engage in local initiatives to support global anti-corruption efforts and treaties.,Kujiunga na mipango ya ndani ya kusaidia juhudi za kimataifa za kupambana na ufisadi na mikataba.,Kũruta wĩra wa kũrũa na ũkararia na mĩbango ya bũrũri wa gũteithĩrĩria andũ kũrũa na ũkararia.,0.678976621,0.366187348,Misati,Kũruta wĩra wa kũrũa na ũkararia na mĩbango ya bũrũri wa gũteithĩrĩria andũ kũrũa na ũkararia.,0.678976621,0.366187348,Ted,,
,Security,Raise awareness about corruption effects to encourage ethical conduct among citizens,Kuongeza ufahamu kuhusu athari za ufisadi ili kuhamasisha tabia ya maadili miongoni mwa raia,Kũmenyeria andũ ũhoro wa mogarũrũku ma mũingĩ marĩa mahĩtũkagio nĩ mũkararia nĩgetha andũ magĩe na mĩtugo mĩega,0.64910264,0.425153896,Misati,Kũmenyeria andũ ũhoro wa mogarũrũku ma mũingĩ marĩa mahĩtũkagio nĩ mũkararia nĩgetha andũ magĩe na mĩtugo mĩega,0.64910264,0.425153896,Ted,,
,Security,Report illicit activities to help recover stolen assets and support law enforcement,Ripoti shughuli haramu za kusaidia kupata mali zilizokuwa zimeibiwa na kusaidia kutekeleza sheria,Kũmenyithia andũ maũndũ marĩa marekwo kũringana na watho nĩguo matũme andũ makorũo na indo ciao cia kwĩra na kũmatongoria,0.572237543,0.304309075,Misati,Kũmenyithia andũ maũndũ marĩa marekwo kũringana na watho nĩguo matũme andũ makorũo na indo ciao cia kwĩra na kũmatongoria,0.572237543,0.304309075,Ted,,
,Security,Act as a community watchdog to promote transparency and improve service delivery.,Kufanya kazi kama shirika la ulinzi wa jamii ili kukuza uwazi na kuboresha usambazaji wa huduma.,Kũruta wĩra ta mũrori wa gĩkundi nĩguo ũteithie ũtararĩku na ũgarũre ũheani wa ũtungata.,0.601137861,0.369174512,Misati,Kũruta wĩra ta mũrori wa gĩkundi nĩguo ũteithie ũtararĩku na ũgarũre ũheani wa ũtungata.,0.601137861,0.369174512,Ted,,
,Security,Join civil society initiatives to advocate for transparency and governance reforms.,Jiunge na mipango ya jamii ya kiraia ya kutetea uwazi na mageuzi ya utawala.,Gwatanĩra na mĩbango ya mũingĩ ya gwĩkĩra andũ mbaru ũtararĩku na ũgarũrũku wa ũtongoria.,0.655727709,0.426596444,Misati,Gwatanĩra na mĩbango ya mũingĩ ya gwĩkĩra andũ mbaru ũtararĩku na ũgarũrũku wa ũtongoria.,0.655727709,0.426596444,Ted,,
,Security,Warn drivers about dangers of weaving between traffic; stay alert.,Waonye madereva kuhusu hatari za kusafiri kati ya magari; uwe macho.,Nĩ ũmenyagĩrĩre atwarithia a ngari ũhoro wa mogwati marĩa marĩ kuo rĩrĩa marakĩhĩtũkĩra gatagatĩ ka ngari; wĩmenyererei.,0.535987269,0.349766378,Misati,Nĩ ũmenyagĩrĩre atwarithia a ngari ũhoro wa mogwati marĩa marĩ kuo rĩrĩa marakĩhĩtũkĩra gatagatĩ ka ngari; wĩmenyererei.,0.535987269,0.349766378,Ted,,
,Security,Reduce speeds near schools during opening and closing hours.,Punguza kasi karibu na shule wakati wa kufungua na kufunga.,Wĩthũkie na ihenya hakuhĩ na cukuru hĩndĩ ya kũhingũra na ya kũhingia.,0.763988314,0.447492192,Misati,Wĩthũkie na ihenya hakuhĩ na cukuru hĩndĩ ya kũhingũra na ya kũhingia.,0.763988314,0.447492192,Ted,,
,Security,Adjust vehicle mirrors to eliminate blind spots.,Rekebisha vioo vya gari ili kuondoa matangazo ya kipofu.,Hũthĩra kĩonereria kĩa ngari kũniina ithaka.,0.562163416,0.336592036,Misati,Hũthĩra kĩonereria kĩa ngari kũniina ithaka.,0.562163416,0.336592036,Ted,,
,Security,Manage road rage with practical psychological tips.,Suluhisha hasira ya barabarani kwa kutumia vidokezo vya kisaikolojia.,Wĩmenyerere ũiru wa njĩra na njĩra ya kũhũthĩra ũtaaro wa kĩĩmwĩrĩ.,0.593451397,0.454392541,Misati,Wĩmenyerere ũiru wa njĩra na njĩra ya kũhũthĩra ũtaaro wa kĩĩmwĩrĩ.,0.593451397,0.454392541,Ted,,
,Security,Turn on headlights before dark for safer driving.,Weka taa za mbele kabla ya giza ili uweze kuendesha gari kwa usalama zaidi.,Ũrĩthondeke wega nĩ ũndũ wa kũhũthĩra matawa ma mbere mbere ya nduma.,0.696284576,0.296443635,Misati,Ũrĩthondeke wega nĩ ũndũ wa kũhũthĩra matawa ma mbere mbere ya nduma.,0.696284576,0.296443635,Ted,,
,Security,Teach children safe road crossing techniques.,Wafundishe watoto mbinu za kuvuka barabara kwa usalama.,Ruta ciana njĩra cia gũtuĩkanĩria barabara.,0.692433266,0.416679601,Misati,Ruta ciana njĩra cia gũtuĩkanĩria barabara.,0.692433266,0.416679601,Ted,,
,Security,Demonstrate proper overtaking on highways to prevent accidents,Kuonyesha upesi wa kutosha kwenye barabara ili kuzuia ajali,Kũonania atĩ nĩ kũrĩ na ũgwati wa kũhingia barabara nĩ getha gũtikagĩe na mogwati,0.38575737,0.315707448,Misati,Kũonania atĩ nĩ kũrĩ na ũgwati wa kũhingia barabara nĩ getha gũtikagĩe na mogwati,0.38575737,0.315707448,Ted,,
,Security,Encourage passengers to identify unsafe matatus.,Wahimize abiria kutambua matatus zisizo salama.,Kũhe andũ arĩa marathiĩ rũgendo rũrũ ngoro mone matathi matarĩ na ũgitĩri.,0.612384002,0.347165854,Misati,Kũhe andũ arĩa marathiĩ rũgendo rũrũ ngoro mone matathi matarĩ na ũgitĩri.,0.612384002,0.347165854,Ted,,
,Security,Adapt driving techniques for rainy season conditions.,Fanya mazoezi ya kuendesha gari kwa ajili ya hali za majira ya mvua.,Hũthĩra njĩra cia gũthiĩ na mbere kũgerera mahinda ma mbura.,0.491417715,0.441479964,Misati,Hũthĩra njĩra cia gũthiĩ na mbere kũgerera mahinda ma mbura.,0.491417715,0.441479964,Ted,,
,Security,Use proper braking techniques in emergencies.,Tumia mbinu sahihi za kulegeza wakati wa dharura.,Hũthĩra njĩra cia kũgirĩrĩria maũndũ marĩa magĩrĩire hĩndĩ ya mathĩĩna.,0.586544204,0.442624513,Misati,Hũthĩra njĩra cia kũgirĩrĩria maũndũ marĩa magĩrĩire hĩndĩ ya mathĩĩna.,0.586544204,0.442624513,Ted,,
,Security,Follow correct procedures when your vehicle breaks down.,Fuata taratibu sahihi gari likiharibika.,Rũmĩrĩra njĩra iria ciagĩrĩire rĩrĩa ngari yaku ĩgathũka.,0.648870844,0.505371111,Misati,Rũmĩrĩra njĩra iria ciagĩrĩire rĩrĩa ngari yaku ĩgathũka.,0.648870844,0.505371111,Ted,,
,Security,Navigate roundabouts safely; know the rules.,Tembea salama katika njia za kuzunguka; ujue sheria.,Rũmĩrĩra mawatho ma njĩra na ũmenye maũndũ marĩa marekĩka.,0.462993229,0.363346524,Misati,Rũmĩrĩra mawatho ma njĩra na ũmenye maũndũ marĩa marekĩka.,0.462993229,0.363346524,Ted,,
,Security,Share the road safely with cyclists.,Shiriki barabara kwa usalama na wanamgambo.,Kũhũthĩra njĩra ĩyo na njĩra ya ũgitĩri hamwe na arĩa marathiĩ na njinga.,0.453018415,0.342936713,Misati,Kũhũthĩra njĩra ĩyo na njĩra ya ũgitĩri hamwe na arĩa marathiĩ na njinga.,0.453018415,0.342936713,Ted,,
,Security,Avoid accidents in crowded parking lots; stay vigilant.,Epuka aksidenti katika maegesho yenye watu wengi; endelea kuwa macho.,Wĩmenyerere ndũkahĩtũkwo kũndũ kũrĩ na andũ aingĩ; wĩmenyerere.,0.662907954,0.437738906,Misati,Wĩmenyerere ndũkahĩtũkwo kũndũ kũrĩ na andũ aingĩ; wĩmenyerere.,0.662907954,0.437738906,Ted,,
,Security,Provide school bus drivers and monitors with safety textlines.,Wape madereva wa mabasi ya shule na wachunguzi mistari ya usalama.,Kũhe atwarithia a mabasi ma cukuru na arĩa maroraga maũndũ ũhoro wa ũgitĩri.,0.592940239,0.415305472,Misati,Kũhe atwarithia a mabasi ma cukuru na arĩa maroraga maũndũ ũhoro wa ũgitĩri.,0.592940239,0.415305472,Ted,,
,Security,Warn drivers of wildlife crossing zones on highways.,Waonye madereva wa maeneo ya kuvuka wanyama wa porini kwenye barabara kuu.,Ũtaara atwarithia a ngari ũhoro wa kũndũ kũrĩa nyamũ cia gĩthaka ciathiaga barabara-inĩ.,0.544552155,0.357166674,Misati,Ũtaara atwarithia a ngari ũhoro wa kũndũ kũrĩa nyamũ cia gĩthaka ciathiaga barabara-inĩ.,0.544552155,0.357166674,Ted,,
,Security,Maintain safe following distances while driving.,Uwe salama kwa kufuata umbali unapokuwa ukiendesha gari.,Rũmĩrĩra ũraihu wa ngari rĩrĩa ũratwara.,0.425764731,0.4264539,Misati,Rũmĩrĩra ũraihu wa ngari rĩrĩa ũratwara.,0.425764731,0.4264539,Ted,,
,Security,Merge safely onto busy highways.,Unganisha salama kwenye barabara zenye shughuli nyingi.,Ũka ũikare wega njĩra-inĩ cia barabara.,0.633235512,0.26796048,Misati,Ũka ũikare wega njĩra-inĩ cia barabara.,0.633235512,0.26796048,Ted,,
,Security,Use fog lights correctly to enhance visibility.,Tumia taa za ukungu kwa njia inayofaa ili kuongeza mwonekano.,Hũthĩra ũtheri wa nduma wega nĩguo ũhote kuona wega.,0.648582699,0.491339173,Misati,Hũthĩra ũtheri wa nduma wega nĩguo ũhote kuona wega.,0.648582699,0.491339173,Ted,,
,Security,Save emergency numbers in your phone.,Weka namba za dharura kwenye simu yako.,Rekereria namba cia kũhiũrania na mogarũrũku ma mwĩrĩ thimũ-inĩ yaku.,0.813384564,0.532630406,Misati,Rekereria namba cia kũhiũrania na mogarũrũku ma mwĩrĩ thimũ-inĩ yaku.,0.813384564,0.532630406,Ted,,
,Security,Follow special safety tips when driving during holidays.,Fuata vidokezo vya usalama vya pekee unapoendesha gari wakati wa likizo.,Rũmĩrĩra motaaro ma mwanya ma ũgitĩri rĩrĩa ũratwara ngari hĩndĩ ya thigũkũ.,0.695909014,0.60223461,Misati,Rũmĩrĩra motaaro ma mwanya ma ũgitĩri rĩrĩa ũratwara ngari hĩndĩ ya thigũkũ.,0.695909014,0.60223461,Ted,,
,Security,Support education for street children; success stories inspire action.,Kuunga mkono elimu kwa watoto wa mitaani; hadithi za mafanikio huchochea hatua.,Kũnyita mbaru ũrutani wa ciana cia barabara; maũndũ marĩa marakĩhotithia kũgĩa na ũhootani nĩ marekĩka.,0.693876127,0.400512599,Misati,Kũnyita mbaru ũrutani wa ciana cia barabara; maũndũ marĩa marakĩhotithia kũgĩa na ũhootani nĩ marekĩka.,0.693876127,0.400512599,Ted,,
,Security,Intervene against domestic violence; support community initiatives.,Kuingilia kati dhidi ya jeuri ya nyumbani; kusaidia mipango ya jamii.,Kũrũa na ũhinya wa thĩinĩ wa famĩlĩ; kũnyita mbaru mĩbango ya andũ a itũũra.,0.688953037,0.546206529,Misati,Kũrũa na ũhinya wa thĩinĩ wa famĩlĩ; kũnyita mbaru mĩbango ya andũ a itũũra.,0.688953037,0.546206529,Ted,,
,Security,Promote inclusive entrepreneurship; highlight visually impaired business owners.,Kuendeleza ujasiriamali wa pamoja; kuonyesha wamiliki wa biashara wenye ulemavu wa kuona.,Kũheana ũgeni wa kũingĩra andũ arĩa angĩ wĩra; kũheana ũhoti wa kuona kũrĩ ene biacara arĩa matarĩ na hinya wa kuona.,0.636791628,0.376327495,Misati,Kũheana ũgeni wa kũingĩra andũ arĩa angĩ wĩra; kũheana ũhoti wa kuona kũrĩ ene biacara arĩa matarĩ na hinya wa kuona.,0.636791628,0.376327495,Ted,,
,Security,Educate on resolving land inheritance disputes for women.,Kuwafundisha wanawake kutatua mizozo ya urithi wa ardhi.,Kũruta andũ ũhoro wa gũciirithia ciira wa kũgĩa na bũrũri wa atumia.,0.621996021,0.346910679,Misati,Kũruta andũ ũhoro wa gũciirithia ciira wa kũgĩa na bũrũri wa atumia.,0.621996021,0.346910679,Ted,,
,Security,Provide hotlines for reporting police abuse safely.,Toa simu za kuelekeza watu kwa usalama ili kutoa taarifa za unyanyasaji wa polisi.,Heanaga hotline cia kũmenyithia andũ arĩa mahũthagĩra ũhinya na njĩra njega.,0.42241981,0.301684469,Misati,Heanaga hotline cia kũmenyithia andũ arĩa mahũthagĩra ũhinya na njĩra njega.,0.42241981,0.301684469,Ted,,
,Security,Expose child labor in plantations; encourage reporting.,Waonyeshe watoto wanaofanya kazi katika mashamba; watie moyo kutoa ripoti.,Kũruta wĩra wa ciana mũgũnda-inĩ; gwĩkĩra andũ ngoro marute riboti.,0.600782551,0.503023688,Misati,Kũruta wĩra wa ciana mũgũnda-inĩ; gwĩkĩra andũ ngoro marute riboti.,0.600782551,0.503023688,Ted,,
